[Forwarding getElementText on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 1753][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: best-match
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 1754][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connection established 127.0.0.1:52740<->127.0.0.1:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/3882ed46aa31b8789620a970439fec5f/element HTTP/1.1
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 >> POST /session/3882ed46aa31b8789620a970439fec5f/element HTTP/1.1
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 >> Content-Type: application/json; charset=utf-8
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 >> Content-Length: 49
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 >> Host: localhost:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 >> Connection: Keep-Alive
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 >> User-Agent: Apache-HttpClient/4.3.4 (java 1.5)
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 >> Accept-Encoding: gzip,deflate
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "POST /session/3882ed46aa31b8789620a970439fec5f/element HTTP/1.1[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "Content-Length: 49[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "Host: localhost:17746[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "Connection: Keep-Alive[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "User-Agent: Apache-HttpClient/4.3.4 (java 1.5)[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "Accept-Encoding: gzip,deflate[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 >> "{"using":"id","value":"line_item_quantity_zebra"}"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 << "HTTP/1.1 200 OK[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 << "Content-Length:102[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 << "Content-Type:application/json; charset=utf-8[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 << "Connection:close[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 << "[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1754 << "{"sessionId":"3882ed46aa31b8789620a970439fec5f","status":0,"value":{"ELEMENT":"0.8239109364372683-5"}}"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 << HTTP/1.1 200 OK
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 << Content-Length:102
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 << Content-Type:application/json; charset=utf-8
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1754 << Connection:close
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1754: Shutdown connection
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1754: Close connection
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 1754][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: best-match
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 1755][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:17746
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:17746
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connection established 127.0.0.1:52742<->127.0.0.1:17746
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/3882ed46aa31b8789620a970439fec5f/element/0.8239109364372683-5/clear HTTP/1.1
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 >> POST /session/3882ed46aa31b8789620a970439fec5f/element/0.8239109364372683-5/clear HTTP/1.1
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 >> Content-Type: application/json; charset=utf-8
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 >> Content-Length: 29
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 >> Host: localhost:17746
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 >> Connection: Keep-Alive
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 >> User-Agent: Apache-HttpClient/4.3.4 (java 1.5)
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 >> Accept-Encoding: gzip,deflate
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "POST /session/3882ed46aa31b8789620a970439fec5f/element/0.8239109364372683-5/clear HTTP/1.1[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "Content-Length: 29[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "Host: localhost:17746[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "Connection: Keep-Alive[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "User-Agent: Apache-HttpClient/4.3.4 (java 1.5)[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "Accept-Encoding: gzip,deflate[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 >> "{"id":"0.8239109364372683-5"}"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 << "HTTP/1.1 200 OK[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 << "Content-Length:72[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 << "Content-Type:application/json; charset=utf-8[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 << "Connection:close[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 << "[\r][\n]"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1755 << "{"sessionId":"3882ed46aa31b8789620a970439fec5f","status":0,"value":null}"
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 << HTTP/1.1 200 OK
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 << Content-Length:72
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 << Content-Type:application/json; charset=utf-8
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1755 << Connection:close
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1755: Shutdown connection
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1755: Close connection
[Forwarding clearElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 1755][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: best-match
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 1756][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:17746
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:17746
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connection established 127.0.0.1:52747<->127.0.0.1:17746
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/3882ed46aa31b8789620a970439fec5f/element/0.8239109364372683-5/value HTTP/1.1
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 >> POST /session/3882ed46aa31b8789620a970439fec5f/element/0.8239109364372683-5/value HTTP/1.1
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 >> Content-Type: application/json; charset=utf-8
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 >> Content-Length: 43
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 >> Host: localhost:17746
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 >> Connection: Keep-Alive
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 >> User-Agent: Apache-HttpClient/4.3.4 (java 1.5)
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 >> Accept-Encoding: gzip,deflate
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "POST /session/3882ed46aa31b8789620a970439fec5f/element/0.8239109364372683-5/value HTTP/1.1[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "Content-Length: 43[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "Host: localhost:17746[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "Connection: Keep-Alive[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "User-Agent: Apache-HttpClient/4.3.4 (java 1.5)[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "Accept-Encoding: gzip,deflate[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 >> "{"id":"0.8239109364372683-5","value":["1"]}"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 << "HTTP/1.1 200 OK[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 << "Content-Length:72[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 << "Content-Type:application/json; charset=utf-8[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 << "Connection:close[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 << "[\r][\n]"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1756 << "{"sessionId":"3882ed46aa31b8789620a970439fec5f","status":0,"value":null}"
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 << HTTP/1.1 200 OK
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 << Content-Length:72
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 << Content-Type:application/json; charset=utf-8
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1756 << Connection:close
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1756: Shutdown connection
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1756: Close connection
[Forwarding sendKeysToElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 1756][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: best-match
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:17746][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 1757][route: {}->http://localhost:17746][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connection established 127.0.0.1:52748<->127.0.0.1:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/3882ed46aa31b8789620a970439fec5f/element HTTP/1.1
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 >> POST /session/3882ed46aa31b8789620a970439fec5f/element HTTP/1.1
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 >> Content-Type: application/json; charset=utf-8
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 >> Content-Length: 64
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 >> Host: localhost:17746
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 >> Connection: Keep-Alive
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 >> User-Agent: Apache-HttpClient/4.3.4 (java 1.5)
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 >> Accept-Encoding: gzip,deflate
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "POST /session/3882ed46aa31b8789620a970439fec5f/element HTTP/1.1[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "Content-Length: 64[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "Host: localhost:17746[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "Connection: Keep-Alive[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "User-Agent: Apache-HttpClient/4.3.4 (java 1.5)[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "Accept-Encoding: gzip,deflate[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 >> "{"using":"xpath","value":"/html/body/form/table[1]/tbody/tr[2]"}"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 << "HTTP/1.1 200 OK[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 << "Content-Length:102[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 << "Content-Type:application/json; charset=utf-8[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 << "Connection:close[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 << "[\r][\n]"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.wire  - http-outgoing-1757 << "{"sessionId":"3882ed46aa31b8789620a970439fec5f","status":0,"value":{"ELEMENT":"0.8239109364372683-1"}}"
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 << HTTP/1.1 200 OK
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 << Content-Length:102
[Forwarding findElement on session 3882ed46aa31b8789620a970439fec5f to remote] DEBUG org.apache.http.headers  - http-outgoing-1757 << Content-Type:application/json; charset=utf-8
